priceaed,bedrooms,bathrooms,sizesqft,pricepersqft,community,propertytype,furnishing,constructionstatus,listingdate,latitude,longitude,priceband
1100000.0,1.0,2.0,401.0,2743.142144638404,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-28,25.214294,55.32457,1–2M
1150000.0,1.0,2.0,408.0,2818.627450980392,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-12,25.214294,55.32457,1–2M
2350000.0,0.0,1.0,318.0,7389.937106918239,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-02-07,25.207504,55.322426,2–3M
1050000.0,1.0,2.0,613.0,1712.8874388254487,Al Jaddaf,Apartment,Furnished,Ready,2023-11-07,25.214294,55.32457,1–2M
1300000.0,1.0,2.0,133.0,9774.436090225563,Al Jaddaf,Apartment,Unfurnished,Ready,2024-04-05,25.207504,55.322426,1–2M
920000.0,0.0,1.0,644.0,1428.5714285714287,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-01-22,25.214294,55.32457,<1M
2400000.0,2.0,2.0,275.0,8727.272727272728,Al Jaddaf,Apartment,Furnished,Ready,2024-02-08,25.207504,55.322426,2–3M
1050000.0,1.0,2.0,1.0,1050000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2023-11-02,25.214294,55.32457,1–2M
1800000.0,1.0,2.0,644.0,2795.031055900621,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-03-19,25.207504,55.322426,1–2M
1400000.0,1.0,2.0,275.0,5090.909090909091,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-26,25.214294,55.32457,1–2M
1299999.0,1.0,2.0,814.0,1597.0503685503686,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-12,25.214294,55.32457,1–2M
985000.0,1.0,2.0,613.0,1606.851549755302,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-23,25.214294,55.32457,<1M
680000.0,0.0,1.0,814.0,835.3808353808354,Al Jaddaf,Apartment,Furnished,Ready,2024-01-31,25.207504,55.322426,<1M
1450000.0,2.0,3.0,613.0,2365.415986949429,Al Jaddaf,Apartment,Unfurnished,Ready,2023-12-28,25.207504,55.322426,1–2M
1550000.0,1.0,2.0,241.0,6431.535269709543,Al Jaddaf,Apartment,Furnished,Ready,2024-04-22,25.214294,55.32457,1–2M
2250000.0,0.0,1.0,318.0,7075.471698113208,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-03-08,25.214294,55.32457,2–3M
2260700.0,3.0,5.0,408.0,5540.931372549019,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-12,25.214294,55.32457,2–3M
1400000.0,1.0,2.0,1.0,1400000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2023-12-20,25.214294,55.32457,1–2M
1500000.0,1.0,2.0,644.0,2329.192546583851,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-02-24,25.214294,55.32457,1–2M
1350000.0,1.0,2.0,814.0,1658.4766584766585,Al Jaddaf,Apartment,Unfurnished,Ready,2024-04-15,25.214294,55.32457,1–2M
1295000.0,1.0,2.0,644.0,2010.8695652173913,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-01-30,25.207504,55.322426,1–2M
2000000.0,3.0,3.0,613.0,3262.6427406199023,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-28,25.214294,55.32457,1–2M
1380000.0,1.0,2.0,814.0,1695.3316953316953,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-19,25.214294,55.32457,1–2M
1000000.0,1.0,2.0,1.0,1000000.0,Al Jaddaf,Apartment,Furnished,Ready,2023-11-02,25.214294,55.32457,<1M
950000.0,1.0,2.0,401.0,2369.077306733167,Al Jaddaf,Apartment,Furnished,Ready,2024-01-30,25.207504,55.322426,<1M
5930000.0,2.0,3.0,318.0,18647.798742138366,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-03-04,25.207504,55.322426,5–10M
950000.0,1.0,2.0,1.0,950000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-04-20,25.207504,55.322426,<1M
2350000.0,0.0,1.0,318.0,7389.937106918239,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-03-13,25.214294,55.32457,2–3M
2250000.0,0.0,1.0,318.0,7075.471698113208,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-01-12,25.207504,55.322426,2–3M
1450000.0,1.0,2.0,275.0,5272.727272727273,Al Jaddaf,Apartment,Furnished,Ready,2024-02-09,25.207504,55.322426,1–2M
2800000.0,1.0,1.0,318.0,8805.031446540881,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-02-19,25.207504,55.322426,2–3M
1130000.0,1.0,2.0,408.0,2769.607843137255,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-12,25.207504,55.322426,1–2M
1650000.0,3.0,3.0,1.0,1650000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-07,25.207504,55.322426,1–2M
1100000.0,1.0,2.0,613.0,1794.453507340946,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-21,25.214294,55.32457,1–2M
1750000.0,3.0,4.0,1.0,1750000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-13,25.207504,55.322426,1–2M
850000.0,0.0,1.0,275.0,3090.909090909091,Al Jaddaf,Apartment,Furnished,Ready,2024-01-09,25.207504,55.322426,<1M
1150000.0,1.0,1.0,814.0,1412.7764127764128,Al Jaddaf,Apartment,Furnished,Ready,2024-02-05,25.214294,55.32457,1–2M
5350000.0,2.0,3.0,318.0,16823.899371069183,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-02-23,25.207504,55.322426,5–10M
950000.0,0.0,1.0,644.0,1475.1552795031057,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-04-15,25.207504,55.322426,<1M
1100000.0,1.0,2.0,613.0,1794.453507340946,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-28,25.214294,55.32457,1–2M
1500000.0,1.0,2.0,644.0,2329.192546583851,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-03-21,25.207504,55.322426,1–2M
1250000.0,2.0,2.0,1.0,1250000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-26,25.214294,55.32457,1–2M
1250000.0,1.0,2.0,814.0,1535.6265356265355,Al Jaddaf,Apartment,Unfurnished,Ready,2024-02-12,25.207504,55.322426,1–2M
2300000.0,2.0,3.0,275.0,8363.636363636364,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-13,25.214294,55.32457,2–3M
3000000.0,0.0,1.0,318.0,9433.962264150943,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-01-27,25.214294,55.32457,2–3M
950000.0,0.0,1.0,290.0,3275.862068965517,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-15,25.214294,55.32457,<1M
1660000.0,1.0,1.0,644.0,2577.639751552795,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-02-04,25.207504,55.322426,1–2M
1400000.0,1.0,2.0,644.0,2173.913043478261,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-04-22,25.207504,55.322426,1–2M
2300000.0,0.0,1.0,318.0,7232.704402515723,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-02-09,25.207504,55.322426,2–3M
1049999.0,1.0,1.0,1.0,1049999.0,Al Jaddaf,Apartment,Furnished,Ready,2024-04-17,25.207504,55.322426,1–2M
620000.0,0.0,1.0,814.0,761.6707616707616,Al Jaddaf,Apartment,Furnished,Ready,2023-12-14,25.207504,55.322426,<1M
1299000.0,1.0,2.0,644.0,2017.0807453416148,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-01-29,25.207504,55.322426,1–2M
970000.0,1.0,2.0,613.0,1582.3817292006524,Al Jaddaf,Apartment,Furnished,Ready,2023-11-07,25.214294,55.32457,<1M
850000.0,0.0,1.0,814.0,1044.2260442260442,Al Jaddaf,Apartment,Furnished,Ready,2024-04-17,25.214294,55.32457,<1M
1200000.0,1.0,2.0,275.0,4363.636363636364,Al Jaddaf,Apartment,Furnished,Ready,2024-02-06,25.207504,55.322426,1–2M
12700000.0,3.0,4.0,318.0,39937.10691823899,Al Jaddaf,Apartment,Unfurnished,Off-Plan,2024-03-19,25.207504,55.322426,10M+
2570000.0,1.0,1.0,318.0,8081.761006289308,Al Jaddaf,Apartment,Furnished,Off-Plan,2024-02-09,25.214294,55.32457,2–3M
645000.0,0.0,1.0,290.0,2224.137931034483,Al Jaddaf,Apartment,Unfurnished,Ready,2024-01-26,25.207504,55.322426,<1M
900000.0,0.0,1.0,814.0,1105.6511056511056,Al Jaddaf,Apartment,Unfurnished,Ready,2023-06-05,25.207504,55.322426,<1M
1180000.0,1.0,2.0,408.0,2892.156862745098,Al Jaddaf,Apartment,Furnished,Ready,2024-02-12,25.207504,55.322426,1–2M
1600000.0,2.0,2.0,613.0,2610.1141924959215,Al Jaddaf,Apartment,Unfurnished,Ready,2023-10-16,25.214294,55.32457,1–2M
700000.0,0.0,1.0,814.0,859.9508599508599,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-22,25.214294,55.32457,<1M
1500000.0,1.0,2.0,814.0,1842.7518427518428,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-13,25.214294,55.32457,1–2M
1400000.0,1.0,2.0,814.0,1719.9017199017198,Al Jaddaf,Apartment,Unfurnished,Ready,2023-10-28,25.214294,55.32457,1–2M
1450000.0,2.0,2.0,1.0,1450000.0,Al Jaddaf,Apartment,Furnished,Ready,2024-04-24,25.214294,55.32457,1–2M
870000.0,1.0,2.0,1.0,870000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-01,25.214294,55.32457,<1M
1100000.0,1.0,2.0,613.0,1794.453507340946,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-19,25.214294,55.32457,1–2M
1500000.0,2.0,2.0,613.0,2446.982055464927,Al Jaddaf,Apartment,Furnished,Ready,2023-12-29,25.214294,55.32457,1–2M
1675000.0,3.0,3.0,1.0,1675000.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-03-06,25.207504,55.322426,1–2M
969999.0,1.0,2.0,613.0,1582.3800978792822,Al Jaddaf,Apartment,Furnished,Ready,2024-03-05,25.214294,55.32457,<1M
1599999.0,3.0,3.0,1.0,1599999.0,Al Jaddaf,Apartment,Unfurnished,Ready,2024-01-09,25.207504,55.322426,1–2M
2009998.0,3.0,3.0,1.0,2009998.0,Al Jaddaf,Penthouse,Furnished,Ready,2024-04-02,25.214294,55.32457,2–3M
1350000.0,2.0,3.0,185.0,7297.2972972972975,Al Quoz,Apartment,Furnished,Ready,2024-01-30,25.117722,55.23578,1–2M
1300000.0,2.0,3.0,185.0,7027.027027027027,Al Quoz,Apartment,Unfurnished,Ready,2023-08-06,25.117722,55.23578,1–2M
900000.0,1.0,2.0,185.0,4864.864864864865,Al Quoz,Apartment,Unfurnished,Ready,2024-01-31,25.117722,55.23578,<1M
780000.0,1.0,2.0,185.0,4216.216216216216,Al Quoz,Apartment,Unfurnished,Ready,2024-04-22,25.117722,55.23578,<1M
480000.0,0.0,1.0,185.0,2594.5945945945946,Al Quoz,Apartment,Unfurnished,Ready,2024-03-30,25.117722,55.23578,<1M
1600000.0,2.0,3.0,185.0,8648.648648648648,Al Quoz,Apartment,Unfurnished,Ready,2024-04-03,25.117722,55.23578,1–2M
1600000.0,2.0,3.0,185.0,8648.648648648648,Al Quoz,Apartment,Furnished,Ready,2024-01-20,25.117722,55.23578,1–2M
525000.0,0.0,1.0,185.0,2837.837837837838,Al Quoz,Apartment,Unfurnished,Ready,2023-07-24,25.117722,55.23578,<1M
1450000.0,2.0,3.0,185.0,7837.8378378378375,Al Quoz,Apartment,Furnished,Ready,2024-04-23,25.117722,55.23578,1–2M
700000.0,1.0,2.0,185.0,3783.7837837837837,Al Quoz,Apartment,Unfurnished,Ready,2023-10-09,25.117722,55.23578,<1M
510000.0,0.0,1.0,185.0,2756.7567567567567,Al Quoz,Apartment,Unfurnished,Ready,2024-02-26,25.117722,55.23578,<1M
1220000.0,2.0,2.0,185.0,6594.594594594595,Al Quoz,Apartment,Unfurnished,Ready,2024-04-22,25.117722,55.23578,1–2M
769000.0,1.0,2.0,185.0,4156.756756756757,Al Quoz,Apartment,Unfurnished,Ready,2024-02-20,25.117722,55.23578,<1M
1170000.0,2.0,3.0,185.0,6324.324324324324,Al Quoz,Apartment,Unfurnished,Ready,2024-03-07,25.117722,55.23578,1–2M
750000.0,1.0,2.0,185.0,4054.054054054054,Al Quoz,Apartment,Unfurnished,Ready,2023-12-15,25.117722,55.23578,<1M
550000.0,0.0,1.0,185.0,2972.972972972973,Al Quoz,Apartment,Unfurnished,Ready,2024-02-27,25.117722,55.23578,<1M
700000.0,1.0,2.0,185.0,3783.7837837837837,Al Quoz,Apartment,Unfurnished,Ready,2024-03-26,25.117722,55.23578,<1M
510000.0,0.0,1.0,185.0,2756.7567567567567,Al Quoz,Apartment,Unfurnished,Ready,2024-03-30,25.117722,55.23578,<1M
1200000.0,2.0,3.0,185.0,6486.486486486487,Al Quoz,Apartment,Unfurnished,Ready,2024-01-31,25.117722,55.23578,1–2M
1000000.0,1.0,1.0,185.0,5405.405405405405,Al Quoz,Apartment,Unfurnished,Ready,2024-03-26,25.117722,55.23578,<1M
549000.0,1.0,1.0,236.0,2326.271186440678,Al Qusais,Apartment,Unfurnished,Ready,2024-04-14,25.26977,55.387486,<1M
500000.0,1.0,2.0,236.0,2118.64406779661,Al Qusais,Apartment,Unfurnished,Ready,2024-03-25,25.26977,55.387486,<1M
2600000.0,2.0,3.0,184.0,14130.434782608696,Al Sufouh,Apartment,Unfurnished,Ready,2024-03-06,25.109537,55.172215,2–3M
2700000.0,3.0,5.0,56.0,48214.28571428572,Al Sufouh,Apartment,Unfurnished,Ready,2024-03-28,25.109537,55.172215,2–3M
1900000.0,2.0,2.0,60.0,31666.666666666668,Al Sufouh,Apartment,Unfurnished,Ready,2024-02-15,25.109537,55.172215,1–2M
1150000.0,1.0,2.0,56.0,20535.714285714286,Al Sufouh,Apartment,Furnished,Ready,2024-02-27,25.109537,55.172215,1–2M
1800000.0,2.0,3.0,97.0,18556.701030927834,Al Sufouh,Apartment,Furnished,Ready,2024-02-06,25.109537,55.172215,1–2M
2500000.0,2.0,2.0,184.0,13586.95652173913,Al Sufouh,Apartment,Furnished,Ready,2024-01-02,25.109537,55.172215,2–3M
1825000.0,1.0,1.0,60.0,30416.666666666668,Al Sufouh,Apartment,Unfurnished,Ready,2024-02-15,25.117458,55.16771,1–2M
